FEATURES_TXT_BEGIN_0 0 100 8 Distortion0_0 LM0_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-60 -138.001 -29 23 -51.1948 -69.9659 -25.0031 -56.0877 
-52 -137.87 -30 23 -48.5317 -72.3927 -25.4963 -58.2249 
-44 -138.826 -29 24 -53.9596 -69.608 -25.0684 -55.8024 
-60 -137.822 -29 23 -52.2638 -69.5436 -25.254 -56.061 
-52 -137.69 -30 23 -49.6007 -71.9704 -25.7471 -58.1982 
-44 -138.647 -29 24 -55.0287 -69.1857 -25.3193 -55.7756 
-52 -138.318 -29 24 -53.9596 -69.6081 -25.0684 -55.8024 
-52 -138.138 -29 24 -55.0287 -69.1858 -25.3193 -55.7756 
-48 -138.866 -29 23 -51.8578 -71.8083 -25.7471 -55.0644 
-48 -139.82 -29 23 -50.5794 -70.2067 -24.6634 -55.4124 
-40 -139.688 -30 23 -47.9163 -72.6335 -25.1565 -57.5496 
-32 -140.645 -29 24 -53.3443 -69.8489 -24.7286 -55.127 
-48 -138.687 -29 23 -52.9269 -71.386 -25.998 -55.0376 
-44 -138.731 -30 23 -49.6007 -71.9704 -25.7471 -58.1982 
-56 -137.109 -29 24 -52.2824 -72.1652 -27.8613 -57.4398 
-60 -137.253 -29 23 -53.3552 -70.2545 -26.9391 -56.6039 
-56 -138.573 -29 23 -50.7888 -72.2306 -25.4963 -55.0911 
-44 -138.552 -30 23 -50.6698 -71.5481 -25.998 -58.1714 
-56 -136.93 -29 24 -53.3514 -71.7429 -28.1122 -57.4131 
-60 -137.074 -29 23 -54.4243 -69.8322 -27.1899 -56.5771 
-52 -139.411 -31 22 -46.433 -67.9955 -22.87 -61.2441 
-56 -138.394 -29 23 -51.8578 -71.8083 -25.7471 -55.0644 
-40 -140.136 -29 24 -53.3443 -69.8489 -24.7286 -55.127 
-58 -138.81 -29 23 -51.1948 -69.9659 -25.0031 -56.0877 
-52 -139.232 -31 22 -47.5021 -67.5732 -23.1209 -61.2174 
-56 -138.542 -29 23 -53.1489 -69.9276 -26.8767 -54.6956 
-58 -138.63 -29 23 -52.2638 -69.5436 -25.254 -56.061 
-36 -140.685 -29 23 -51.2425 -72.0491 -25.4073 -54.389 
-58 -137.852 -29 23 -51.5515 -73.4281 -25.0031 -56.1079 
-56 -138.363 -29 23 -54.2179 -69.5053 -27.1276 -54.6688 
-48 -139.215 -29 24 -53.9596 -69.6081 -25.0684 -55.8024 
-32 -140.55 -30 23 -48.9854 -72.2112 -25.4073 -57.5228 
-60 -138.81 -29 23 -51.1948 -69.9659 -25.0031 -56.0877 
-58 -137.672 -29 23 -52.6205 -73.0058 -25.254 -56.0812 
-44 -138.928 -29 24 -51.667 -72.406 -27.5215 -56.7645 
-48 -139.072 -29 23 -52.7399 -70.4953 -26.5993 -55.9285 
-48 -139.036 -29 24 -55.0287 -69.1858 -25.3193 -55.7756 
-44 -140.391 -29 23 -50.1734 -72.4714 -25.1565 -54.4157 
-60 -138.63 -29 23 -52.2638 -69.5436 -25.254 -56.061 
-52 -138.533 -30 23 -50.8917 -70.0897 -26.8767 -57.8294 
-60 -137.852 -29 23 -51.5515 -73.4281 -25.0031 -56.1079 
-40 -141.23 -31 22 -45.8177 -68.2363 -22.5302 -60.5687 
-48 -139.559 -30 23 -47.9163 -72.6335 -25.1565 -57.5496 
-52 -139.402 -29 23 -50.7888 -72.2306 -25.4963 -55.0911 
-52 -138.354 -30 23 -51.9608 -69.6674 -27.1276 -57.8026 
-60 -137.672 -29 23 -52.6205 -73.0058 -25.254 -56.0812 
-40 -140.516 -29 24 -53.3443 -69.8489 -24.7286 -55.127 
-48 -140.155 -29 24 -53.7122 -67.561 -25.0829 -55.4902 
-58 -139.908 -29 23 -50.9473 -67.9188 -25.0176 -55.7756 
-46 -140.628 -29 23 -50.5794 -70.2067 -24.6634 -55.4124 
-64 -138.606 -28 23 -53.1575 -70.0906 -26.5559 -54.303 
-56 -140.087 -30 22 -48.6901 -67.8335 -22.87 -58.1103 
-56 -138.474 -29 23 -50.4944 -72.5174 -27.049 -56.4402 
-52 -139.223 -29 23 -51.8578 -71.8083 -25.7471 -55.0644 
-48 -139.431 -28 24 -55.9223 -69.7328 -26.6212 -54.0177 
-48 -139.267 -30 23 -48.5317 -72.3927 -25.4963 -58.2249 
-44 -140.361 -29 23 -52.5335 -70.1684 -26.537 -54.0202 
-48 -139.411 -29 23 -51.8578 -71.7502 -25.7471 -55.7575 
-48 -139.976 -29 24 -54.7812 -67.1387 -25.3338 -55.4635 
-58 -139.728 -29 23 -52.0164 -67.4965 -25.2685 -55.7488 
-60 -140.04 -29 23 -50.7567 -68.1597 -24.781 -55.1002 
-64 -138.426 -28 23 -54.2265 -69.6683 -26.8068 -54.2763 
-56 -139.908 -30 22 -49.7592 -67.4111 -23.1209 -58.0835 
-52 -139.908 -30 23 -48.0936 -70.5864 -25.2742 -57.2374 
-56 -138.295 -29 23 -51.5634 -72.0951 -27.2999 -56.4135 
-58 -138.95 -29 23 -51.304 -71.381 -25.0176 -55.7958 
-46 -139.67 -29 23 -50.9361 -73.6689 -24.6634 -55.4326 
-52 -139.551 -29 23 -50.7888 -72.2306 -25.4963 -55.0911 
-44 -140.865 -29 24 -53.5216 -67.8018 -24.8463 -54.8148 
-48 -139.251 -28 24 -56.9914 -69.3105 -26.872 -53.9909 
-48 -139.088 -30 23 -49.6007 -71.9704 -25.7471 -58.1982 
-48 -139.232 -29 23 -52.9269 -71.3279 -25.998 -55.7308 
-56 -138.568 -29 23 -52.0051 -73.2466 -24.9142 -55.4058 
-36 -141.033 -29 24 -53.3443 -69.8489 -24.7286 -55.127 
-60 -139.861 -29 23 -51.8258 -67.7374 -25.0319 -55.0734 
-52 -139.729 -30 23 -49.1627 -70.1641 -25.525 -57.2106 
-60 -139.908 -29 23 -50.9473 -67.9188 -25.0176 -55.7756 
-48 -140.628 -29 23 -50.5794 -70.2067 -24.6634 -55.4124 
-52 -140.343 -29 23 -50.5413 -70.1835 -25.5108 -54.779 
-58 -138.77 -29 23 -52.373 -70.9587 -25.2685 -55.769 
-52 -139.371 -29 23 -51.8578 -71.8083 -25.7471 -55.0644 
-56 -138.539 -29 23 -50.2196 -71.1417 -28.3394 -57.6895 
-44 -140.685 -29 24 -54.5906 -67.3795 -25.0972 -54.7881 
-56 -136.076 -29 24 -57.1235 -70.9861 -29.7207 -58.2985 
-48 -141.379 -29 23 -50.332 -68.1596 -24.6779 -55.1002 
-40 -141.247 -30 23 -47.6688 -70.5864 -25.171 -57.2374 
