FEATURES_TXT_BEGIN_0 0 100 8 Distortion0_0 LM0_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-32 -141.797 -31 23 -49.9865 -72.9529 -26.1341 -56.4517 
-32 -140.55 -30 23 -48.9854 -72.2112 -25.4073 -57.5228 
-32 -142.558 -32 24 -50.675 -72.9529 -28.4202 -56.4571 
-32 -141.31 -31 24 -49.6739 -72.2112 -27.6934 -57.5282 
-26 -144.131 -31 24 -47.4535 -73.7592 -23.7217 -57.3911 
-30 -143.19 -32 24 -49.331 -72.9529 -26.4092 -57.8661 
-26 -144.891 -32 25 -48.1421 -73.7591 -26.0078 -57.3965 
-26 -144.911 -32 24 -47.6158 -73.7592 -25.4877 -57.3965 
-32 -142.171 -31 23 -49.8242 -72.8948 -24.3681 -57.1448 
-30 -143.951 -33 25 -50.0196 -72.9529 -28.6953 -57.8715 
-26 -145.671 -33 25 -48.3043 -73.7591 -27.7738 -57.4019 
-32 -142.931 -32 24 -50.5128 -72.8948 -26.6542 -57.1502 
-34 -141.242 -31 24 -49.7112 -72.2112 -27.2554 -57.5282 
-32 -140.645 -29 24 -53.3443 -69.8489 -24.7286 -55.127 
-34 -142.002 -32 25 -50.3998 -72.2112 -29.5414 -57.5336 
-30 -143.05 -30 24 -48.8718 -72.8554 -24.761 -55.3338 
-38 -143.41 -34 23 -46.5731 -71.0251 -25.2836 -61.2296 
-40 -140.936 -31 23 -48.9174 -73.3752 -25.8833 -56.4784 
-40 -139.688 -30 23 -47.9163 -72.6335 -25.1565 -57.5496 
-30 -144.272 -33 24 -49.4933 -72.9529 -28.1752 -57.8715 
-32 -143.253 -32 23 -49.9865 -72.8948 -26.1341 -57.1502 
-34 -143.269 -31 24 -46.3845 -74.1815 -23.4709 -57.4178 
-24 -143.439 -30 23 -49.8242 -72.9529 -24.3681 -56.4463 
-30 -145.033 -34 25 -50.1818 -72.9529 -30.4612 -57.8769 
-34 -141.336 -30 25 -54.0702 -69.8489 -26.5767 -55.1324 
-38 -142.329 -32 24 -48.262 -73.3752 -26.1584 -57.8929 
-32 -144.013 -33 24 -50.675 -72.8948 -28.4202 -57.1556 
-24 -144.2 -31 24 -50.5128 -72.9529 -26.6542 -56.4517 
