SCORES_TXT_BEGIN_0 0 100 9 BLEU
25 43 8 42 3 41 2 40 61 
24 43 8 42 3 41 2 40 61 
25 44 8 43 3 42 2 41 61 
24 44 8 43 3 42 2 41 61 
25 42 8 41 3 40 2 39 61 
25 43 8 42 3 41 2 40 61 
26 44 8 43 3 42 2 41 61 
24 42 8 41 3 40 2 39 61 
24 43 8 42 3 41 2 40 61 
25 44 8 43 3 42 2 41 61 
25 44 8 43 3 42 2 41 61 
26 44 8 43 3 42 2 41 61 
26 43 8 42 3 41 2 40 61 
26 45 7 44 3 43 2 42 61 
24 44 8 43 3 42 2 41 61 
26 44 8 43 3 42 2 41 61 
24 42 7 41 3 40 2 39 61 
25 44 8 43 3 42 2 41 61 
25 43 8 42 3 41 2 40 61 
25 45 7 44 3 43 2 42 61 
25 44 8 43 3 42 2 41 61 
25 44 8 43 3 42 2 41 61 
25 45 7 44 3 43 2 42 61 
24 44 8 43 3 42 2 41 61 
24 42 8 41 3 40 2 39 61 
24 45 7 44 3 43 2 42 61 
23 42 8 41 3 40 2 39 61 
26 42 8 41 3 40 2 39 61 
25 43 8 42 3 41 2 40 61 
25 42 8 41 3 40 2 39 61 
25 44 8 43 3 42 2 41 61 
24 44 7 43 3 42 2 41 61 
26 45 8 44 3 43 2 42 61 
25 42 8 41 3 40 2 39 61 
24 43 8 42 3 41 2 40 61 
24 42 8 41 3 40 2 39 61 
26 44 7 43 3 42 2 41 61 
24 44 8 43 3 42 2 41 61 
26 45 8 44 3 43 2 42 61 
23 44 7 43 3 42 2 41 61 
25 42 8 41 3 40 2 39 61 
25 45 8 44 3 43 2 42 61 
25 44 7 43 3 42 2 41 61 
25 42 8 41 3 40 2 39 61 
25 45 8 44 3 43 2 42 61 
26 44 8 43 3 42 2 41 61 
26 44 8 43 3 42 2 41 61 
24 42 7 41 3 40 2 39 61 
26 44 8 43 3 42 2 41 61 
24 42 8 41 3 40 2 39 61 
25 44 7 43 3 42 2 41 61 
23 41 7 40 3 39 2 38 61 
26 43 7 42 3 41 2 40 61 
24 43 8 42 3 41 2 40 61 
24 42 8 41 3 40 2 39 61 
25 44 8 43 3 42 2 41 61 
25 44 8 43 3 42 2 41 61 
23 42 7 41 3 40 2 39 61 
25 44 8 43 3 42 2 41 61 
26 41 7 40 3 39 2 38 61 
24 44 7 43 3 42 2 41 61 
22 41 7 40 3 39 2 38 61 
23 43 8 42 3 41 2 40 61 
25 45 8 44 3 43 2 42 61 
26 45 8 44 3 43 2 42 61 
26 44 8 43 3 42 2 41 61 
25 43 8 42 3 41 2 40 61 
26 43 8 42 3 41 2 40 61 
26 46 7 45 3 44 2 43 61 
25 43 8 42 3 41 2 40 61 
24 45 8 44 3 43 2 42 61 
26 45 8 44 3 43 2 42 61 
27 45 9 44 3 43 2 42 61 
27 44 9 43 3 42 2 41 61 
23 41 7 40 3 39 2 38 61 
24 43 7 42 3 41 2 40 61 
25 43 8 42 3 41 2 40 61 
25 43 8 42 3 41 2 40 61 
25 45 8 44 3 43 2 42 61 
25 44 8 43 3 42 2 41 61 
24 43 8 42 3 41 2 40 61 
23 41 7 40 3 39 2 38 61 
23 41 7 40 3 39 2 38 61 
25 44 8 43 3 42 2 41 61 
25 43 8 42 3 41 2 40 61 
25 46 7 45 3 44 2 43 61 
24 43 8 42 3 41 2 40 61 
26 42 8 41 3 40 2 39 61 
25 45 8 44 3 43 2 42 61 
26 43 8 42 3 41 2 40 61 
26 45 9 44 3 43 2 42 61 
26 44 9 43 3 42 2 41 61 
22 41 7 40 3 39 2 38 61 
26 43 8 42 3 41 2 40 61 
26 45 8 44 3 43 2 42 61 
26 44 7 43 3 42 2 41 61 
24 43 8 42 3 41 2 40 61 
24 43 8 42 3 41 2 40 61 
25 44 8 43 3 42 2 41 61 
26 45 8 44 3 43 2 42 61 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 1 100 9 BLEU
6 8 3 7 1 6 0 5 8 
5 8 2 7 0 6 0 5 8 
5 8 2 7 1 6 0 5 8 
6 10 3 9 1 8 0 7 8 
6 9 3 8 1 7 0 6 8 
6 7 3 6 1 5 0 4 8 
6 6 3 5 1 4 0 3 8 
7 9 5 8 3 7 1 6 8 
6 9 3 8 1 7 0 6 8 
4 8 1 7 0 6 0 5 8 
5 10 2 9 0 8 0 7 8 
5 9 2 8 1 7 0 6 8 
6 9 3 8 1 7 0 6 8 
5 9 2 8 0 7 0 6 8 
5 9 2 8 1 7 0 6 8 
5 7 2 6 1 5 0 4 8 
6 9 3 8 1 7 0 6 8 
5 6 2 5 0 4 0 3 8 
7 10 5 9 3 8 1 7 8 
5 9 2 8 1 7 0 6 8 
6 10 3 9 1 8 0 7 8 
6 8 3 7 1 6 0 5 8 
5 6 2 5 1 4 0 3 8 
6 9 4 8 2 7 1 6 8 
4 8 2 7 1 6 0 5 8 
5 8 1 7 0 6 0 5 8 
6 8 3 7 1 6 0 5 8 
