FEATURES_TXT_BEGIN_0 0 100 8 Distortion0_0 LM0_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-14 -1040.96 -48 20 -21.9496 -59.8642 -36.4469 -79.1649 
-14 -1040.63 -47 20 -21.3426 -59.5685 -32.0868 -75.4123 
-14 -1040.01 -48 20 -23.0735 -59.5392 -38.0564 -79.4374 
-14 -1039.68 -47 20 -22.4665 -59.2435 -33.6963 -75.6848 
-14 -1040 -47 20 -21.1446 -59.8642 -33.1304 -77.6915 
-14 -1040.27 -47 20 -22.7289 -60.7775 -32.0868 -72.9503 
-14 -1039.67 -46 20 -20.5376 -59.5685 -28.7703 -73.939 
-14 -1040.27 -47 20 -18.8667 -60.0717 -33.2639 -81.8874 
-14 -1039.94 -46 20 -18.2597 -59.7761 -28.9038 -78.1349 
-14 -1039.05 -47 20 -22.2685 -59.5392 -34.7398 -77.964 
-14 -1039.31 -47 20 -23.8528 -60.4525 -33.6963 -73.2228 
-14 -1038.71 -46 20 -21.6615 -59.2435 -30.3797 -74.2115 
-14 -1039.31 -46 20 -21.9238 -60.7775 -28.7703 -71.477 
-16 -1039.74 -47 20 -21.2471 -58.4832 -32.6321 -78.9753 
-14 -1039.31 -47 20 -19.9907 -59.7467 -34.8733 -82.1599 
-16 -1039.41 -46 20 -20.6401 -58.1875 -28.272 -75.2228 
-14 -1038.98 -46 20 -19.3836 -59.4511 -30.5132 -78.4074 
-14 -1039.57 -46 20 -19.646 -60.985 -28.9038 -75.6729 
-14 -1037.73 -46 20 -20.1885 -59.1613 -32.5707 -78.9237 
-14 -1037.46 -46 20 -21.9757 -58.6665 -32.5707 -77.6849 
-14 -1036.53 -43 20 -19.5629 -55.2953 -24.1395 -51.9059 
-14 -1037.4 -45 20 -19.5815 -58.8657 -28.2106 -75.1712 
-14 -1038.79 -47 20 -23.1179 -61.1898 -34.0284 -78.5887 
-14 -1038.35 -46 20 -23.0478 -60.4525 -30.3797 -71.7495 
-14 -1041.45 -48 20 -21.9496 -59.8665 -36.4469 -80.8599 
-16 -1038.79 -47 20 -22.371 -58.1582 -34.2416 -79.2478 
-14 -1036.01 -45 20 -24.0123 -57.9942 -31.2153 -62.941 
-14 -1037.13 -45 20 -21.3687 -58.3708 -28.2106 -73.9324 
-14 -1038.46 -46 20 -22.5109 -60.8942 -29.6683 -74.8362 
-14 -1041.12 -47 20 -21.3426 -59.5709 -32.0868 -77.1073 
-16 -1038.46 -46 20 -21.764 -57.8625 -29.8815 -75.4953 
-14 -1035.68 -44 20 -23.4053 -57.6985 -26.8552 -59.1885 
-14 -1040.85 -47 20 -18.8667 -60.0694 -33.2639 -80.1924 
-14 -1045.39 -49 20 -21.1865 -59.7902 -35.9715 -81.1965 
-16 -1039.05 -46 20 -22.0264 -59.3965 -28.272 -72.7608 
-14 -1040.52 -46 20 -18.2597 -59.7737 -28.9038 -76.4399 
-14 -1038.62 -46 20 -20.7699 -60.66 -30.5132 -75.9454 
-14 -1045.06 -48 20 -20.5795 -59.4946 -31.6114 -77.444 
-14 -1036.77 -46 20 -21.3124 -58.8363 -34.1802 -79.1962 
-14 -1036.5 -46 20 -23.0996 -58.3415 -34.1802 -77.9574 
-14 -1035.57 -43 20 -20.6868 -54.9703 -25.7489 -52.1784 
-14 -1036.44 -45 20 -20.7054 -58.5407 -29.8201 -75.4437 
-14 -1037.83 -47 20 -24.2418 -60.8648 -35.6378 -78.8612 
-14 -1040.5 -48 20 -23.0735 -59.5415 -38.0564 -81.1324 
-14 -1037.53 -46 20 -20.3708 -59.0873 -33.2639 -79.3041 
-14 -1035.06 -45 20 -25.1362 -57.6692 -32.8247 -63.2135 
-14 -1037.03 -45 20 -20.9678 -60.0746 -28.2106 -72.7092 
-14 -1036.17 -45 20 -22.4926 -58.0458 -29.8201 -74.2049 
-14 -1037.5 -46 20 -23.6348 -60.5692 -31.2777 -75.1087 
-14 -1035.57 -42 20 -18.7579 -55.2953 -20.8229 -50.4326 
-14 -1040.17 -47 20 -22.4665 -59.2459 -33.6963 -77.3799 
-10 -1044.15 -48 20 -19.6717 -60.0717 -36.5804 -83.3607 
