SCORES_TXT_BEGIN_0 0 92 9 BLEU
5 27 1 26 0 25 0 24 14 
5 27 1 26 0 25 0 24 14 
5 27 1 26 0 25 0 24 14 
5 27 1 26 0 25 0 24 14 
5 28 1 27 0 26 0 25 14 
5 27 1 26 0 25 0 24 14 
5 27 1 26 0 25 0 24 14 
5 27 1 26 0 25 0 24 14 
5 27 1 26 0 25 0 24 14 
5 27 1 26 0 25 0 24 14 
5 27 1 26 0 25 0 24 14 
5 27 1 26 0 25 0 24 14 
5 28 1 27 0 26 0 25 14 
5 27 1 26 0 25 0 24 14 
5 27 1 26 0 25 0 24 14 
5 27 1 26 0 25 0 24 14 
5 27 1 26 0 25 0 24 14 
5 28 1 27 0 26 0 25 14 
5 27 1 26 0 25 0 24 14 
5 27 1 26 0 25 0 24 14 
5 27 1 26 0 25 0 24 14 
5 27 1 26 0 25 0 24 14 
5 27 1 26 0 25 0 24 14 
5 27 1 26 0 25 0 24 14 
5 27 1 26 0 25 0 24 14 
5 27 1 26 0 25 0 24 14 
5 27 1 26 0 25 0 24 14 
5 27 1 26 0 25 0 24 14 
5 28 1 27 0 26 0 25 14 
5 27 1 26 0 25 0 24 14 
5 27 0 26 0 25 0 24 14 
5 27 1 26 0 25 0 24 14 
5 27 1 26 0 25 0 24 14 
5 27 1 26 0 25 0 24 14 
5 27 1 26 0 25 0 24 14 
5 28 1 27 0 26 0 25 14 
5 27 1 26 0 25 0 24 14 
5 27 1 26 0 25 0 24 14 
5 27 1 26 0 25 0 24 14 
5 28 1 27 0 26 0 25 14 
5 27 1 26 0 25 0 24 14 
5 27 1 26 0 25 0 24 14 
5 27 1 26 0 25 0 24 14 
5 28 1 27 0 26 0 25 14 
5 27 1 26 0 25 0 24 14 
5 28 1 27 0 26 0 25 14 
5 27 1 26 0 25 0 24 14 
5 28 1 27 0 26 0 25 14 
5 27 1 26 0 25 0 24 14 
5 27 1 26 0 25 0 24 14 
5 27 0 26 0 25 0 24 14 
5 27 1 26 0 25 0 24 14 
5 27 1 26 0 25 0 24 14 
5 27 1 26 0 25 0 24 14 
5 27 1 26 0 25 0 24 14 
5 27 1 26 0 25 0 24 14 
5 27 1 26 0 25 0 24 14 
5 28 1 27 0 26 0 25 14 
5 27 1 26 0 25 0 24 14 
5 27 1 26 0 25 0 24 14 
5 27 1 26 0 25 0 24 14 
5 27 1 26 0 25 0 24 14 
5 27 1 26 0 25 0 24 14 
5 27 0 26 0 25 0 24 14 
5 28 1 27 0 26 0 25 14 
5 27 1 26 0 25 0 24 14 
5 27 1 26 0 25 0 24 14 
5 28 1 27 0 26 0 25 14 
5 27 1 26 0 25 0 24 14 
5 27 0 26 0 25 0 24 14 
5 27 1 26 0 25 0 24 14 
5 27 1 26 0 25 0 24 14 
5 28 1 27 0 26 0 25 14 
5 28 1 27 0 26 0 25 14 
5 27 1 26 0 25 0 24 14 
5 27 1 26 0 25 0 24 14 
5 27 1 26 0 25 0 24 14 
5 27 1 26 0 25 0 24 14 
5 28 1 27 0 26 0 25 14 
5 27 1 26 0 25 0 24 14 
5 27 1 26 0 25 0 24 14 
5 28 1 27 0 26 0 25 14 
5 27 1 26 0 25 0 24 14 
5 27 1 26 0 25 0 24 14 
5 27 1 26 0 25 0 24 14 
5 27 1 26 0 25 0 24 14 
5 27 1 26 0 25 0 24 14 
5 27 1 26 0 25 0 24 14 
5 28 1 27 0 26 0 25 14 
5 27 1 26 0 25 0 24 14 
5 27 1 26 0 25 0 24 14 
5 27 1 26 0 25 0 24 14 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 1 100 9 BLEU
11 43 0 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 43 1 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 43 1 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 45 1 44 0 43 0 42 29 
11 43 0 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 45 1 44 0 43 0 42 29 
11 43 0 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 43 1 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 43 1 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 43 1 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 43 1 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 45 1 44 0 43 0 42 29 
11 43 1 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 45 1 44 0 43 0 42 29 
11 45 1 44 0 43 0 42 29 
11 43 0 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 45 1 44 0 43 0 42 29 
11 43 0 42 0 41 0 40 29 
11 45 1 44 0 43 0 42 29 
11 43 0 42 0 41 0 40 29 
11 43 1 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 43 1 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 43 1 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 43 1 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 45 1 44 0 43 0 42 29 
11 43 1 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 43 1 42 0 41 0 40 29 
11 45 1 44 0 43 0 42 29 
11 43 0 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 45 1 44 0 43 0 42 29 
11 43 0 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 45 1 44 0 43 0 42 29 
11 43 0 42 0 41 0 40 29 
11 45 1 44 0 43 0 42 29 
11 43 0 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 45 1 44 0 43 0 42 29 
11 43 0 42 0 41 0 40 29 
11 45 1 44 0 43 0 42 29 
11 43 0 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 43 1 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 43 0 42 0 41 0 40 29 
11 43 1 42 0 41 0 40 29 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 2 100 9 BLEU
12 35 2 34 0 33 0 32 26 
12 35 2 34 0 33 0 32 26 
12 35 2 34 0 33 0 32 26 
