FEATURES_TXT_BEGIN_0 0 100 8 Distortion0_0 LM0_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-12 -178.901 -33 28 -36.8914 -48.8488 -20.1524 -53.2516 
-18 -175.342 -33 28 -36.8914 -48.8488 -20.1524 -53.2516 
-18 -175.113 -33 27 -36.5841 -48.8488 -20.3296 -53.2516 
-12 -180.329 -34 28 -37.1047 -48.8488 -21.8511 -53.2516 
-24 -171.555 -33 27 -36.5841 -48.8488 -20.3296 -53.2516 
-18 -176.771 -34 28 -37.1047 -48.8488 -21.8511 -53.2516 
-18 -176.541 -34 27 -36.7974 -48.8488 -22.0283 -53.2516 
-16 -180.838 -35 29 -33.6278 -48.2994 -22.9833 -55.3492 
-24 -172.983 -34 27 -36.7974 -48.8488 -22.0283 -53.2516 
-16 -181.599 -36 29 -33.6584 -48.2994 -26.1751 -55.3492 
-22 -177.05 -35 28 -33.3205 -48.2994 -23.1605 -55.3492 
-22 -177.811 -36 28 -33.3511 -48.2994 -26.3524 -55.3492 
-12 -177.775 -33 27 -37.6418 -51.8474 -19.6836 -53.4294 
-12 -179.768 -33 28 -35.612 -48.0317 -21.103 -53.9333 
-18 -174.217 -33 27 -37.6418 -51.8474 -19.6836 -53.4294 
-18 -173.987 -33 26 -37.3345 -51.8474 -19.8609 -53.4294 
-16 -180.058 -34 29 -33.4145 -48.2994 -21.2846 -55.3492 
-18 -175.98 -33 27 -35.3047 -48.0317 -21.2803 -53.9333 
-24 -170.429 -33 26 -37.3345 -51.8474 -19.8609 -53.4294 
-12 -181.196 -34 28 -35.8253 -48.0317 -22.8017 -53.9333 
-16 -180.819 -35 29 -33.4451 -48.2994 -24.4765 -55.3492 
-18 -171.984 -32 27 -40.2116 -49.6289 -21.5336 -52.5231 
-22 -176.27 -34 28 -33.1072 -48.2994 -21.4619 -55.3492 
-24 -168.426 -32 27 -40.2116 -49.6289 -21.5336 -52.5231 
-18 -177.408 -34 27 -35.518 -48.0317 -22.9789 -53.9333 
-22 -177.03 -35 28 -33.1378 -48.2994 -24.6537 -55.3492 
-16 -181.706 -35 29 -32.3484 -47.4823 -23.9339 -56.031 
-8 -181.453 -33 30 -39.8786 -49.6659 -21.338 -52.5698 
-12 -171.379 -31 26 -41.5239 -55.8387 -19.355 -51.9275 
-8 -181.249 -33 30 -41.4954 -49.94 -20.9326 -51.6456 
-16 -182.466 -36 29 -32.379 -47.4823 -27.1257 -56.031 
-14 -177.895 -33 30 -39.8786 -49.6659 -21.338 -52.5698 
-18 -167.821 -31 26 -41.5239 -55.8387 -19.355 -51.9275 
-14 -177.691 -33 30 -41.4954 -49.94 -20.9326 -51.6456 
-16 -178.905 -34 28 -37.1047 -48.8488 -21.8511 -53.2516 
-18 -173.412 -33 27 -40.4249 -49.6289 -23.2323 -52.5231 
-22 -175.347 -34 28 -37.1047 -48.8488 -21.8511 -53.2516 
-24 -169.854 -33 27 -40.4249 -49.6289 -23.2323 -52.5231 
-22 -177.918 -35 28 -32.0411 -47.4823 -24.1112 -56.031 
-20 -175.342 -33 28 -36.8914 -48.8488 -20.1524 -53.2516 
-12 -183.092 -34 29 -36.2743 -47.686 -20.5513 -53.3197 
-8 -182.881 -34 30 -40.0919 -49.6659 -23.0367 -52.5698 
-12 -172.807 -32 26 -41.7372 -55.8387 -21.0536 -51.9275 
-22 -178.678 -36 28 -32.0717 -47.4823 -27.303 -56.031 
-19 -175.978 -33 28 -36.8914 -48.8488 -20.1524 -53.2516 
-8 -182.677 -34 30 -41.7087 -49.94 -22.6312 -51.6456 
-12 -179.152 -33 29 -38.7465 -49.6659 -21.7557 -52.5698 
-12 -180.377 -33 28 -35.612 -48.0317 -21.103 -53.9333 
-12 -179.605 -33 28 -36.9641 -48.8824 -20.8455 -53.9402 
-18 -179.534 -34 29 -36.2743 -47.686 -20.5513 -53.3197 
-14 -179.323 -34 30 -40.0919 -49.6659 -23.0367 -52.5698 
-18 -169.249 -32 26 -41.7372 -55.8387 -21.0536 -51.9275 
-25 -172.42 -33 28 -36.8914 -48.8488 -20.1524 -53.2516 
-22 -175.117 -34 27 -36.7974 -48.8488 -22.0283 -53.2516 
-14 -179.119 -34 30 -41.7087 -49.94 -22.6312 -51.6456 
-18 -175.594 -33 29 -38.7465 -49.6659 -21.7557 -52.5698 
-18 -176.819 -33 28 -35.612 -48.0317 -21.103 -53.9333 
-12 -178.643 -33 27 -36.3624 -51.0303 -20.6342 -54.1111 
-18 -176.047 -33 28 -36.9641 -48.8824 -20.8455 -53.9402 
-12 -178.789 -32 27 -39.3095 -48.384 -18.9905 -50.1081 
-12 -179.556 -34 29 -38.8373 -49.4967 -23.0611 -55.5258 
-22 -173.922 -34 28 -36.948 -49.0795 -24.3645 -54.6207 
-28 -171.559 -34 27 -36.7974 -48.8488 -22.0283 -53.2516 
-8 -184.238 -35 31 -37.9311 -49.1027 -25.5793 -55.6505 
-18 -175.231 -32 27 -39.3095 -48.384 -18.9905 -50.1081 
-18 -176.531 -33 27 -35.3047 -48.0317 -21.2803 -53.9333 
-26 -171.555 -33 27 -36.5841 -48.8488 -20.3296 -53.2516 
-8 -184.034 -35 31 -39.5479 -49.3768 -25.1738 -54.7264 
-12 -178.618 -32 28 -39.7246 -48.384 -20.1524 -50.1081 
-18 -175.998 -34 29 -38.8373 -49.4967 -23.0611 -55.5258 
-22 -174.682 -35 28 -36.9786 -49.0795 -27.5564 -54.6207 
-18 -179.304 -34 28 -35.967 -47.686 -20.7286 -53.3197 
-14 -180.68 -35 31 -37.9311 -49.1027 -25.5793 -55.6505 
-20 -176.771 -34 28 -37.1047 -48.8488 -21.8511 -53.2516 
-24 -172.973 -33 27 -35.3047 -48.0317 -21.2803 -53.9333 
-14 -180.476 -35 31 -39.5479 -49.3768 -25.1738 -54.7264 
-18 -175.06 -32 28 -39.7246 -48.384 -20.1524 -50.1081 
-12 -183.39 -35 31 -36.615 -49.1165 -24.1689 -54.6674 
-18 -175.817 -33 27 -36.6569 -48.8824 -21.0228 -53.9402 
-12 -184.52 -35 29 -36.4876 -47.686 -22.25 -53.3197 
-16 -173.317 -33 27 -38.2603 -55.2893 -22.1859 -54.0252 
-24 -175.746 -34 28 -35.967 -47.686 -20.7286 -53.3197 
-19 -177.406 -34 28 -37.1047 -48.8488 -21.8511 -53.2516 
-16 -178.788 -35 29 -37.457 -50.2347 -24.9712 -55.4622 
-12 -183.187 -35 31 -38.2318 -49.3906 -23.7635 -53.7433 
-12 -180.58 -34 29 -38.9598 -49.6659 -23.4544 -52.5698 
-12 -181.805 -34 28 -35.8253 -48.0317 -22.8017 -53.9333 
-8 -185.345 -35 31 -37.3025 -49.1165 -24.663 -54.6674 
-18 -175.409 -33 28 -38.4392 -49.6659 -21.933 -52.5698 
-18 -174.855 -33 26 -36.0551 -51.0303 -20.8115 -54.1111 
-24 -172.259 -33 27 -36.6569 -48.8824 -21.0228 -53.9402 
-18 -180.962 -35 29 -36.4876 -47.686 -22.25 -53.3197 
-18 -175.001 -32 26 -39.0022 -48.384 -19.1677 -50.1081 
-12 -184.151 -36 31 -36.6456 -49.1165 -27.3608 -54.6674 
-8 -185.142 -35 31 -38.9193 -49.3906 -24.2576 -53.7433 
-16 -174.077 -34 27 -38.2909 -55.2893 -25.3777 -54.0252 
-25 -173.848 -34 28 -37.1047 -48.8488 -21.8511 -53.2516 
-16 -180.926 -34 29 -32.1351 -47.4823 -22.2352 -56.031 
-18 -177.022 -34 29 -38.9598 -49.6659 -23.4544 -52.5698 
-18 -178.247 -34 28 -35.8253 -48.0317 -22.8017 -53.9333 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 1 100 8 Distortion0_0 LM0_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-29 -260.955 -52 46 -66.931 -87.903 -47.2933 -87.1743 
-29 -260.955 -52 46 -66.2378 -87.5508 -47.9864 -87.8029 
-35 -253.932 -51 46 -69.0477 -90.9016 -45.976 -87.3521 
-29 -261.162 -52 46 -66.2378 -87.4018 -47.2933 -88.2729 
-35 -257.603 -52 46 -66.931 -87.903 -47.2933 -87.1743 
