FEATURES_TXT_BEGIN_0 0 97 8 Distortion0_0 LM0_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-52 -156.276 -33 32 -43.0815 -52.8502 -31.3152 -60.8449 
-50 -153.339 -31 31 -44.4922 -61.1625 -30.9283 -59.8468 
-50 -155.141 -32 31 -47.0387 -53.0263 -25.8926 -54.4737 
-48 -152.205 -30 30 -48.4493 -61.3386 -25.5057 -53.4756 
-52 -156.097 -33 32 -44.7469 -53.7191 -32.7981 -62.2508 
-52 -155.141 -32 31 -47.0387 -53.0263 -25.8926 -54.4737 
-50 -154.962 -32 31 -48.704 -53.8952 -27.3754 -55.8796 
-56 -156.276 -33 32 -43.0815 -52.8502 -31.3152 -60.8449 
-50 -152.205 -30 30 -48.4493 -61.3386 -25.5057 -53.4756 
-54 -153.339 -31 31 -44.4922 -61.1625 -30.9283 -59.8468 
-52 -154.962 -32 31 -48.704 -53.8952 -27.3754 -55.8796 
-56 -156.097 -33 32 -44.7469 -53.7191 -32.7981 -62.2508 
-60 -156.276 -33 32 -43.0815 -52.8502 -31.3152 -60.8449 
-52 -156.572 -33 31 -43.2288 -53.6672 -30.7823 -60.1632 
-46 -155.671 -32 31 -44.3938 -59.06 -29.1366 -60.2494 
-72 -155.083 -33 32 -42.2859 -52.0329 -29.8441 -60.5883 
-54 -155.799 -32 31 -47.111 -52.9257 -26.5857 -56.2338 
-58 -153.339 -31 31 -44.4922 -61.1625 -30.9283 -59.8468 
-58 -155.141 -32 31 -47.0387 -53.0263 -25.8926 -54.4737 
-50 -155.437 -32 30 -47.186 -53.8434 -25.3596 -53.792 
-44 -154.537 -31 30 -48.351 -59.2361 -23.7139 -53.8782 
-52 -152.862 -30 30 -48.5216 -61.2381 -26.1988 -55.2356 
-56 -152.205 -30 30 -48.4493 -61.3386 -25.5057 -53.4756 
-50 -153.859 -30 30 -46.47 -60.6978 -29.8907 -56.7033 
-50 -158.15 -33 32 -43.0815 -52.8502 -31.3152 -60.8449 
-56 -155.799 -32 31 -47.111 -52.9257 -26.5857 -56.2338 
-60 -156.097 -33 32 -44.7469 -53.7191 -32.7981 -62.2508 
-60 -155.141 -32 31 -47.0387 -53.0263 -25.8926 -54.4737 
-52 -156.393 -33 31 -44.8942 -54.5362 -32.2651 -61.569 
-52 -155.437 -32 30 -47.186 -53.8434 -25.3596 -53.792 
-56 -153.993 -31 31 -44.4922 -61.1625 -30.9283 -59.8468 
-62 -154.41 -34 32 -46.6285 -56.8202 -35.5707 -65.1351 
-46 -154.537 -31 30 -48.351 -59.2361 -23.7139 -53.8782 
-72 -154.903 -33 32 -43.9513 -52.9019 -31.3269 -61.9941 
-48 -152.724 -29 29 -50.4272 -60.8739 -24.468 -50.3321 
-54 -155.619 -32 31 -48.7764 -53.7947 -28.0685 -57.6396 
-48 -155.213 -31 31 -44.4922 -61.1625 -30.9283 -59.8468 
-54 -152.862 -30 30 -48.5216 -61.2381 -26.1988 -55.2356 
-58 -154.962 -32 31 -48.704 -53.8952 -27.3754 -55.8796 
-64 -156.276 -33 32 -43.0815 -52.8502 -31.3152 -60.8449 
-58 -152.205 -30 30 -48.4493 -61.3386 -25.5057 -53.4756 
-50 -155.258 -32 30 -48.8513 -54.7123 -26.8425 -55.1978 
-56 -156.572 -33 31 -43.2288 -53.6672 -30.7823 -60.1632 
-54 -152.858 -30 30 -48.4493 -61.3386 -25.5057 -53.4756 
-50 -155.671 -32 31 -44.3938 -59.06 -29.1366 -60.2494 
